driver_id,avg_monthly_net_income,income_std,coefficient_of_variation,min_income,months_with_income,tenure_months,active_days_monthly,trips_per_day,trips_per_month,completion_rate,cancellation_rate,avg_rating,peak_hour_share,weekend_share,income_slope_3m,recent_vs_historical_income,estimated_disposable_income,requested_emi_to_income,target_default
syn_00166,73828.98,7148.79,0.0968,63105.8,12,41,23.9,13.2,313,0.9405,0.0487,4.87,0.559,0.444,0.0196,1.02,44277.4,0.086,0
syn_00167,45971.21,17314.58,0.3766,19999.34,8,8,21.5,11.7,252,0.8598,0.0873,4.52,0.683,0.436,-0.0975,0.902,23132.01,0.1192,1
syn_00168,38889.65,16044.07,0.4126,15555.86,12,23,16.5,11.2,185,0.8425,0.0776,4.54,0.624,0.359,-0.0068,0.993,18835.82,0.2234,1
syn_00169,56316.96,7226.98,0.1283,45476.49,12,38,28.4,15.6,443,0.9529,0.0545,4.91,0.683,0.332,-0.0376,0.962,33701.85,0.0768,0
syn_00170,69747.85,6324.28,0.0907,60261.43,12,33,23.9,20.3,484,0.9522,0.0373,4.85,0.32,0.411,-0.0412,0.959,35633.6,0.0644,0
syn_00171,26099.2,11938.63,0.4574,10439.68,11,11,16.7,6.2,103,0.8117,0.3489,4.4,0.549,0.445,-0.0557,0.944,14304.76,0.2815,1
syn_00172,77052.76,16344.29,0.2121,52536.32,12,41,28.7,17.7,508,0.9884,0.0479,4.79,0.567,0.241,0.0454,1.045,42420.01,0.1228,0
syn_00173,37977.91,8447.07,0.2224,25307.31,12,20,16.1,11.1,178,0.9126,0.0806,4.66,0.312,0.32,-0.0989,0.901,16345.37,0.1561,1
syn_00174,33777.7,10118.69,0.2996,18599.66,9,9,22.4,15.0,335,0.8245,0.1285,4.59,0.531,0.289,-0.0597,0.94,14062.15,0.2524,0
syn_00175,39281.48,11459.02,0.2917,22092.94,12,12,20.6,10.4,215,0.8392,0.1426,4.53,0.533,0.309,-0.0336,0.966,23263.04,0.1356,0
syn_00176,43175.53,11938.0,0.2765,25268.53,12,16,18.5,14.4,265,0.9146,0.1403,4.6,0.536,0.247,0.0295,1.029,21609.01,0.1588,1
syn_00177,54626.43,4914.31,0.09,47254.96,12,43,22.5,21.5,482,0.9555,0.0305,4.94,0.65,0.335,0.1172,1.117,25197.88,0.1096,0
syn_00178,49202.27,4816.97,0.0979,41976.82,12,30,27.4,13.0,355,0.9492,0.0361,4.76,0.392,0.2,0.1446,1.145,26527.91,0.1023,0
syn_00179,32485.87,11454.82,0.3526,15303.63,12,23,21.2,14.1,298,0.8623,0.0873,4.58,0.694,0.389,0.0139,1.014,18311.54,0.274,1
syn_00180,69152.46,6291.75,0.091,59714.82,12,35,25.8,19.4,500,0.9317,0.049,4.88,0.419,0.379,0.1404,1.14,37821.88,0.0489,0
syn_00181,38277.09,12316.73,0.3218,19802.0,9,9,18.6,14.6,271,0.9028,0.1227,4.68,0.623,0.249,-0.0438,0.956,17648.84,0.2489,1
syn_00182,79312.81,15855.84,0.1999,55529.06,12,28,26.9,19.5,525,0.9593,0.0574,4.86,0.454,0.206,0.0261,1.026,35116.45,0.0563,0
syn_00183,42074.0,17420.8,0.4141,16829.6,8,8,19.1,10.4,198,0.8905,0.1335,4.64,0.62,0.338,0.0724,1.072,20996.64,0.1024,1
syn_00184,75689.46,7721.71,0.102,64106.9,12,21,24.2,15.6,377,0.981,0.0436,4.93,0.662,0.203,0.0001,1.0,36758.65,0.1139,0
syn_00185,38977.17,10817.2,0.2775,22751.37,8,8,18.1,11.1,201,0.8821,0.0901,4.68,0.433,0.214,-0.057,0.943,17276.56,0.1131,1
syn_00186,68535.5,11925.66,0.174,50647.01,12,46,26.4,14.8,390,0.9493,0.0475,4.77,0.327,0.33,0.0056,1.006,35199.57,0.0801,0
syn_00187,51625.71,7047.12,0.1365,41055.03,12,47,27.2,19.3,525,0.9496,0.0273,4.84,0.687,0.351,0.0029,1.003,25987.97,0.0939,0
syn_00188,78445.54,9540.6,0.1216,64134.64,12,20,22.6,18.4,416,0.9637,0.0424,4.81,0.583,0.353,-0.047,0.953,43131.04,0.149,0
syn_00189,67125.39,13509.21,0.2013,46861.57,12,26,28.6,14.0,399,0.9308,0.0572,4.92,0.306,0.346,0.1266,1.127,32386.85,0.0719,0
syn_00190,78642.59,10684.77,0.1359,62615.44,12,31,27.9,14.7,409,0.9671,0.0589,4.77,0.666,0.309,-0.0483,0.952,45728.69,0.0878,0
syn_00191,71150.33,5782.22,0.0813,62477.01,12,31,26.1,18.5,483,0.9646,0.0221,4.91,0.399,0.216,-0.0317,0.968,30203.74,0.0674,0
syn_00192,67415.42,11743.9,0.1742,49799.56,12,39,22.6,21.6,486,0.9787,0.0503,4.94,0.597,0.384,0.1365,1.137,37748.83,0.1172,0
syn_00193,59875.61,12508.45,0.2089,41112.93,12,20,26.1,17.8,465,0.9388,0.0284,4.96,0.471,0.311,0.0833,1.083,30484.53,0.1685,0
syn_00194,29280.13,11271.35,0.3849,12373.11,12,22,18.0,11.7,210,0.8222,0.0871,4.63,0.606,0.302,-0.1371,0.863,12138.89,0.2372,1
syn_00195,31189.85,7862.73,0.2521,19395.76,12,12,16.5,10.1,166,0.8864,0.1394,4.7,0.514,0.289,0.0076,1.008,16909.96,0.1495,1
syn_00196,73257.37,9017.35,0.1231,59731.34,12,42,28.4,21.6,612,0.9429,0.0277,4.87,0.521,0.326,0.1382,1.138,42451.65,0.1486,0
syn_00197,69662.11,13744.83,0.1973,49044.86,12,43,28.0,19.7,552,0.9507,0.0405,4.79,0.301,0.38,0.0847,1.085,32128.87,0.0662,0
syn_00198,31227.26,7391.83,0.2367,20139.51,12,16,16.1,10.0,161,0.9091,0.0817,4.59,0.398,0.214,-0.1258,0.874,15493.56,0.1708,1
syn_00199,55025.73,11796.46,0.2144,37331.04,12,25,26.3,18.0,473,0.9491,0.0314,4.87,0.553,0.333,0.0893,1.089,31125.92,0.1694,0
syn_00200,51750.52,6583.13,0.1272,41875.83,12,36,23.0,19.2,442,0.9344,0.0296,4.96,0.617,0.217,-0.0091,0.991,26710.81,0.1463,1
syn_00201,68109.65,12015.12,0.1764,50086.97,12,34,23.8,13.1,311,0.9706,0.0368,4.94,0.373,0.414,0.1143,1.114,34257.86,0.1555,0
syn_00202,15984.1,8057.65,0.5041,6393.64,8,8,15.4,10.4,160,0.6846,0.1541,4.47,0.559,0.219,-0.2332,0.767,6495.73,0.451,1
syn_00203,61871.11,13587.24,0.2196,41490.25,12,42,25.9,15.9,411,0.9354,0.0275,4.84,0.303,0.254,-0.0363,0.964,31378.08,0.1022,0
syn_00204,28106.27,10705.65,0.3809,12047.8,12,15,21.4,12.3,263,0.8266,0.129,4.65,0.356,0.368,0.0299,1.03,12349.88,0.3028,1
syn_00205,31397.62,8131.83,0.259,19199.88,12,19,22.2,13.5,300,0.9108,0.1283,4.65,0.587,0.268,0.0005,1.0,15203.94,0.2973,1
syn_00206,55728.02,6134.97,0.1101,46525.56,12,27,25.0,21.2,528,0.9555,0.0194,4.77,0.618,0.268,0.0892,1.089,24277.01,0.1157,0
syn_00207,46781.37,16245.99,0.3473,22412.38,12,12,18.3,10.6,193,0.8391,0.1225,4.55,0.375,0.222,-0.0131,0.987,21875.26,0.1194,1
syn_00208,36646.92,8290.63,0.2262,24210.98,12,13,17.8,9.2,163,0.9079,0.0819,4.64,0.655,0.281,-0.141,0.859,19620.56,0.2183,1
syn_00209,25730.4,16734.0,0.6504,10292.16,12,13,11.0,8.5,92,0.6614,0.1599,4.52,0.444,0.396,-0.252,0.748,11287.08,0.3203,1
syn_00210,41086.84,10945.68,0.2664,24668.31,12,13,16.1,13.6,218,0.8824,0.1286,4.51,0.646,0.347,0.0425,1.043,20022.48,0.1878,1
syn_00211,43134.6,13305.25,0.3085,23176.73,12,23,21.0,11.3,237,0.8429,0.1137,4.73,0.321,0.314,0.0637,1.064,21328.53,0.1403,0
syn_00212,35462.45,14480.68,0.4083,14184.98,12,18,17.2,12.0,206,0.8891,0.1227,4.66,0.372,0.376,-0.0867,0.913,16767.07,0.1392,1
syn_00213,74795.75,7760.95,0.1038,63154.31,12,38,22.1,20.0,442,0.9627,0.045,4.94,0.529,0.269,0.1106,1.111,36860.32,0.1557,0
syn_00214,22706.92,11207.59,0.4936,9082.77,9,9,9.4,5.2,48,0.722,0.1578,4.35,0.645,0.422,-0.0857,0.914,10631.17,0.3926,1
syn_00215,57168.63,10997.51,0.1924,40672.36,12,40,29.0,13.3,384,0.9828,0.0411,4.97,0.627,0.413,0.043,1.043,33587.78,0.1859,0
syn_00216,20012.77,8059.77,0.4027,8005.11,3,3,10.7,6.4,68,0.7297,0.1964,4.14,0.687,0.31,-0.2998,0.7,8112.87,0.2617,1
syn_00217,58440.13,7124.65,0.1219,47753.15,12,41,23.6,14.2,334,0.938,0.0278,4.91,0.362,0.221,-0.0375,0.963,25608.19,0.0838,0
syn_00218,66029.07,12712.75,0.1925,46959.94,12,27,23.0,18.2,418,0.9554,0.0172,4.89,0.423,0.406,0.0047,1.005,38530.97,0.1119,0
syn_00219,62669.81,11374.62,0.1815,45607.87,12,30,26.0,19.0,494,0.9744,0.0531,4.82,0.496,0.385,0.0576,1.058,25200.14,0.1685,0
syn_00220,74823.37,9771.67,0.1306,60165.86,12,32,28.0,16.7,466,0.943,0.0327,4.93,0.527,0.345,-0.0248,0.975,30655.96,0.0637,0
syn_00221,55354.46,8711.28,0.1574,42287.53,12,37,24.6,19.0,466,0.9299,0.0385,4.79,0.688,0.343,0.0057,1.006,31188.5,0.0898,0
syn_00222,73527.43,9664.06,0.1314,59031.35,12,29,22.6,18.0,407,0.9792,0.0498,4.79,0.4,0.266,0.0846,1.085,40907.61,0.0678,0
syn_00223,73363.03,12312.23,0.1678,54894.69,12,44,27.3,14.4,391,0.9521,0.0276,4.77,0.663,0.317,0.0472,1.047,43430.05,0.1538,0
syn_00224,52943.75,7847.17,0.1482,41172.99,12,40,25.0,18.4,459,0.99,0.0485,4.84,0.436,0.328,0.1155,1.116,31443.68,0.0857,0
syn_00225,38197.08,12232.81,0.3203,19847.86,12,22,16.4,9.2,150,0.8751,0.0994,4.71,0.412,0.243,-0.113,0.887,19487.85,0.1086,1
syn_00226,60546.99,11207.72,0.1851,43735.42,12,42,22.9,20.0,456,0.9366,0.0439,4.88,0.631,0.331,0.1358,1.136,35526.98,0.1071,1
syn_00227,34901.67,7888.5,0.226,23068.92,11,11,22.7,13.0,295,0.9133,0.0839,4.65,0.685,0.203,0.0061,1.006,15020.92,0.1692,1
syn_00228,40453.79,16910.57,0.418,16181.52,12,19,18.2,11.0,200,0.8279,0.0999,4.57,0.449,0.432,-0.071,0.929,16703.5,0.2227,1
syn_00229,53209.31,8690.67,0.1633,40173.31,12,20,23.1,21.7,500,0.9513,0.0351,4.81,0.627,0.389,0.0442,1.044,23931.66,0.1683,0
syn_00230,54798.31,9474.26,0.1729,40586.92,12,18,24.9,16.6,413,0.9819,0.0548,4.96,0.374,0.286,0.0128,1.013,29901.98,0.1682,0
syn_00231,51836.51,9480.36,0.1829,37615.97,12,42,25.7,15.6,401,0.9545,0.025,4.89,0.593,0.365,0.0368,1.037,29893.26,0.0864,0
syn_00232,22365.87,13201.45,0.5902,8946.35,12,12,16.2,7.4,119,0.7056,0.1423,4.45,0.347,0.445,-0.1097,0.89,10839.14,0.2246,1
syn_00233,67035.12,12297.01,0.1834,48589.6,12,20,22.2,18.9,420,0.9573,0.0152,4.79,0.321,0.373,0.0636,1.064,27641.05,0.0845,0
syn_00234,67647.05,7806.48,0.1154,55937.33,12,24,26.0,16.2,422,0.9776,0.051,4.86,0.384,0.221,0.0202,1.02,29687.39,0.0926,0
syn_00235,74909.08,8312.92,0.111,62439.7,12,32,24.7,20.3,500,0.9777,0.0292,4.86,0.313,0.319,0.0107,1.011,43167.95,0.1521,0
syn_00236,69005.11,14902.42,0.216,46651.48,12,22,25.9,19.4,503,0.9248,0.0309,4.78,0.442,0.338,0.0726,1.073,32269.86,0.1659,0
syn_00237,74069.47,12270.08,0.1657,55664.36,12,43,24.6,15.3,376,0.9274,0.0277,4.85,0.631,0.21,0.0852,1.085,43403.11,0.1205,0
syn_00238,76138.57,12028.8,0.158,58095.36,12,23,23.6,17.5,413,0.9712,0.0579,4.8,0.552,0.301,0.1272,1.127,31728.15,0.1498,0
syn_00239,41548.76,12701.11,0.3057,22497.1,12,16,21.1,13.9,294,0.8346,0.135,4.64,0.494,0.329,0.0443,1.044,21779.52,0.1586,0
syn_00240,58406.76,4993.64,0.0855,50916.29,12,35,23.9,13.1,312,0.9885,0.0583,4.84,0.679,0.3,0.0957,1.096,27204.78,0.1046,0
syn_00241,47806.65,10763.85,0.2252,31660.87,12,12,20.2,13.0,262,0.8888,0.0708,4.73,0.364,0.243,-0.1083,0.892,26554.91,0.1618,1
syn_00242,76734.87,7042.56,0.0918,66171.02,12,40,24.8,13.9,344,0.9212,0.0431,4.89,0.69,0.234,-0.0174,0.983,45677.08,0.0665,0
syn_00243,77646.84,10773.33,0.1387,61486.84,12,44,22.4,13.4,298,0.9602,0.0296,4.76,0.459,0.443,0.0667,1.067,34360.72,0.0399,0
syn_00244,70702.04,8343.47,0.118,58186.84,12,26,28.3,16.4,463,0.9585,0.0125,4.85,0.627,0.433,0.1165,1.116,39249.27,0.145,0
syn_00245,58798.54,11871.21,0.2019,40991.72,12,31,22.6,14.9,336,0.9727,0.0126,4.86,0.622,0.39,0.0384,1.038,30639.07,0.1022,0
syn_00246,56581.58,7386.75,0.1306,45501.45,12,22,24.9,19.1,475,0.924,0.0117,4.84,0.654,0.424,0.0894,1.089,26689.48,0.0838,0
syn_00247,61161.73,6952.52,0.1137,50732.94,12,24,26.7,20.4,545,0.9671,0.0512,4.84,0.697,0.239,-0.0187,0.981,32287.59,0.1576,0
syn_00248,25319.64,14964.29,0.591,10127.85,12,13,13.6,10.2,138,0.6992,0.2382,4.36,0.64,0.25,-0.2266,0.773,13519.24,0.2621,1
syn_00249,25702.55,14341.54,0.558,10281.02,10,10,15.2,5.1,77,0.7891,0.1484,4.47,0.341,0.231,-0.0524,0.948,14340.39,0.2323,1
syn_00250,26009.53,12583.03,0.4838,10403.81,10,10,14.4,8.6,123,0.7525,0.2833,4.34,0.577,0.258,-0.2213,0.779,11607.63,0.2261,1
syn_00251,32374.28,7510.47,0.232,21108.58,12,19,16.9,12.6,213,0.9049,0.064,4.68,0.333,0.265,-0.0715,0.929,13410.34,0.2122,1
syn_00252,61644.75,9662.22,0.1567,47151.42,12,36,23.2,15.7,363,0.9665,0.0583,4.76,0.328,0.222,0.1281,1.128,30034.31,0.1329,0
syn_00253,46345.36,13964.7,0.3013,25398.32,12,13,17.0,13.3,225,0.8493,0.1073,4.67,0.3,0.268,0.0571,1.057,21537.98,0.1889,1
syn_00254,68278.77,11135.22,0.1631,51575.95,12,37,22.1,19.6,432,0.9426,0.0433,4.88,0.667,0.362,0.0185,1.019,39677.9,0.0617,0
syn_00255,71326.05,13493.1,0.1892,51086.4,12,30,22.8,13.0,296,0.9698,0.0278,4.81,0.334,0.337,-0.0474,0.953,30653.79,0.1102,0
syn_00256,60439.24,6868.43,0.1136,50136.6,12,36,22.7,15.8,358,0.9268,0.0188,4.98,0.533,0.403,0.0388,1.039,25703.38,0.1288,0
syn_00257,60886.52,10603.45,0.1742,44981.35,12,27,26.8,15.8,424,0.9293,0.0416,4.78,0.592,0.355,0.0657,1.066,28000.35,0.1518,0
syn_00258,57105.32,8110.37,0.142,44939.77,12,18,26.3,20.6,543,0.9337,0.0163,4.97,0.334,0.214,-0.0284,0.972,27575.43,0.1279,0
syn_00259,65419.04,7374.28,0.1127,54357.62,12,35,26.5,20.4,539,0.9229,0.0349,4.91,0.556,0.317,0.0005,1.0,31222.7,0.0882,0
syn_00260,65806.87,8568.52,0.1302,52954.09,12,39,28.4,13.2,374,0.9421,0.0128,4.93,0.603,0.314,0.0904,1.09,30591.47,0.0909,0
syn_00261,56028.13,5427.03,0.0969,47887.58,12,46,26.1,21.7,566,0.9464,0.0131,4.83,0.653,0.304,0.0512,1.051,26242.43,0.0796,0
syn_00262,62145.07,10611.44,0.1708,46227.91,12,37,22.4,20.3,455,0.9858,0.0424,4.97,0.461,0.285,-0.0197,0.98,29807.18,0.1174,0
syn_00263,53205.15,9726.5,0.1828,38615.4,12,29,23.5,13.5,317,0.9587,0.0398,4.95,0.663,0.299,0.0654,1.065,23378.21,0.1148,0
syn_00264,52846.26,7429.55,0.1406,41701.93,12,22,26.2,13.7,359,0.9858,0.0478,4.88,0.631,0.396,0.1157,1.116,26667.92,0.0704,0
syn_00265,51979.07,10526.73,0.2025,36188.97,12,46,28.8,14.6,420,0.9705,0.012,4.84,0.68,0.206,0.0533,1.053,21457.61,0.1583,0
syn_00266,25587.03,12018.41,0.4697,10234.81,3,3,10.1,7.6,76,0.7595,0.22,4.12,0.477,0.212,-0.1702,0.83,13391.15,0.3522,1
syn_00267,39760.01,11555.08,0.2906,22427.39,12,21,21.6,12.3,266,0.9026,0.1168,4.7,0.55,0.343,-0.0123,0.988,16238.42,0.1631,1
syn_00268,67339.5,12586.89,0.1869,48459.16,12,19,25.7,15.0,386,0.9667,0.014,4.85,0.32,0.299,-0.0173,0.983,37679.22,0.0692,0
syn_00269,60249.09,11898.02,0.1975,42402.06,12,32,23.0,17.6,403,0.9243,0.0136,4.88,0.318,0.436,0.0632,1.063,29427.18,0.181,0
syn_00270,29543.75,7503.45,0.254,18288.58,12,12,16.9,9.7,164,0.8719,0.0821,4.59,0.453,0.339,0.0776,1.078,12118.96,0.2744,1
syn_00271,69453.9,11797.07,0.1699,51758.29,12,18,24.9,17.4,433,0.9491,0.0112,4.83,0.457,0.259,-0.0146,0.985,28382.75,0.0559,0
syn_00272,73520.45,12855.52,0.1749,54237.17,12,23,25.8,17.3,446,0.9846,0.0136,4.81,0.65,0.408,0.02,1.02,29518.25,0.1366,0
syn_00273,61109.53,13257.77,0.217,41222.88,12,29,23.3,20.2,469,0.9434,0.0465,4.85,0.519,0.301,0.0657,1.066,26837.28,0.1717,0
syn_00274,52326.95,9134.39,0.1746,38625.36,12,47,24.8,14.2,351,0.9311,0.0575,4.95,0.568,0.321,0.1314,1.131,29216.07,0.2279,0
syn_00275,67000.98,10759.22,0.1606,50862.14,12,28,23.1,17.2,398,0.9587,0.0385,4.8,0.578,0.342,0.0985,1.098,35445.77,0.0482,0
syn_00276,40202.16,12769.63,0.3176,21047.71,12,19,16.9,10.6,178,0.8619,0.1139,4.63,0.594,0.206,-0.0837,0.916,20131.32,0.1005,1
syn_00277,31488.19,9897.68,0.3143,16641.67,12,23,16.6,12.8,212,0.8751,0.0967,4.63,0.539,0.403,0.0562,1.056,18750.81,0.1644,0
syn_00278,77217.33,12362.28,0.1601,58673.91,12,40,23.3,15.4,358,0.9339,0.0223,4.82,0.333,0.222,0.061,1.061,39743.76,0.1074,0
syn_00279,54847.83,6563.08,0.1197,45003.21,12,33,24.8,20.3,503,0.921,0.0425,4.9,0.572,0.433,0.1097,1.11,32687.79,0.2078,0
syn_00280,18733.88,12392.85,0.6615,7493.55,10,10,9.4,6.4,59,0.8026,0.1938,4.19,0.396,0.39,-0.3086,0.691,9366.72,0.4695,1
syn_00281,36213.65,9485.73,0.2619,21985.05,12,13,22.8,12.9,293,0.9135,0.0873,4.7,0.592,0.344,0.0261,1.026,14734.33,0.2251,0
syn_00282,57990.07,8109.64,0.1398,45825.61,12,33,26.5,19.7,522,0.9363,0.0303,4.81,0.601,0.424,-0.0103,0.99,24248.52,0.1733,0
syn_00283,47125.84,13917.92,0.2953,26248.95,10,10,18.4,9.4,172,0.8686,0.0698,4.56,0.606,0.237,-0.0771,0.923,20023.88,0.1879,1
syn_00284,41650.81,11925.6,0.2863,23762.41,12,23,19.5,12.9,251,0.8711,0.0708,4.58,0.432,0.366,0.0346,1.035,23846.75,0.2201,0
syn_00285,46914.99,13257.42,0.2826,27028.86,12,20,22.0,9.8,215,0.8905,0.1268,4.67,0.64,0.296,-0.092,0.908,26564.6,0.1969,1
syn_00286,65565.11,6981.86,0.1065,55092.32,12,43,27.0,17.6,475,0.9623,0.033,4.94,0.568,0.374,0.1159,1.116,37956.93,0.1431,0
syn_00287,71211.89,6819.44,0.0958,60982.73,12,44,24.9,21.0,521,0.9233,0.0581,4.91,0.457,0.235,0.0763,1.076,39183.75,0.0763,0
syn_00288,79224.92,10432.26,0.1317,63576.53,12,34,24.5,16.1,394,0.9564,0.032,4.95,0.4,0.218,0.0511,1.051,45342.46,0.0955,0
syn_00289,36302.91,11052.0,0.3044,19724.91,12,17,21.5,10.2,218,0.902,0.1184,4.6,0.698,0.309,-0.0447,0.955,16320.96,0.1526,1
syn_00290,15711.53,6997.25,0.4454,6284.61,6,6,12.3,6.3,78,0.65,0.3322,4.45,0.59,0.432,-0.1273,0.873,9048.7,0.3398,1
syn_00291,64396.57,8296.63,0.1288,51951.63,12,21,24.6,18.6,457,0.9703,0.0155,4.76,0.478,0.369,0.1489,1.149,37944.64,0.0791,0
syn_00292,75713.14,6162.1,0.0814,66469.99,12,43,27.4,17.1,470,0.9892,0.0342,4.98,0.643,0.224,0.1009,1.101,37275.17,0.0692,0
syn_00293,28139.65,8461.48,0.3007,15447.42,12,13,17.6,13.9,245,0.8537,0.1345,4.5,0.451,0.419,-0.0792,0.921,15569.29,0.1936,1
syn_00294,19292.03,7990.3,0.4142,7716.81,8,8,16.6,5.4,89,0.7006,0.2026,4.23,0.35,0.218,-0.3007,0.699,11102.57,0.4362,1
syn_00295,25676.25,14231.88,0.5543,10270.5,5,5,9.6,10.7,103,0.692,0.3205,4.17,0.416,0.294,-0.0938,0.906,12777.63,0.1778,1
syn_00296,53116.15,9389.58,0.1768,39031.78,12,34,23.2,15.8,365,0.9552,0.0498,4.92,0.451,0.303,0.0791,1.079,26058.3,0.0829,0
syn_00297,78580.78,16777.67,0.2135,53414.28,12,26,24.5,13.4,327,0.9325,0.0296,4.97,0.437,0.357,-0.0218,0.978,45440.4,0.1256,0
syn_00298,78018.05,16264.47,0.2085,53621.34,12,22,28.2,18.6,525,0.9766,0.0135,4.83,0.539,0.404,0.0127,1.013,41256.61,0.1118,0
syn_00299,54294.02,6148.67,0.1132,45071.02,12,21,24.1,18.8,452,0.9621,0.0448,4.83,0.653,0.286,0.1148,1.115,27483.19,0.0891,0
syn_00300,41800.94,11838.87,0.2832,24042.63,8,8,16.4,12.7,207,0.8441,0.0948,4.52,0.302,0.321,-0.1162,0.884,24330.16,0.1385,1
syn_00301,77633.91,7968.13,0.1026,65681.71,12,27,28.8,14.9,427,0.9719,0.0373,4.95,0.436,0.438,0.0608,1.061,43545.51,0.1006,0
syn_00302,45617.9,10488.52,0.2299,29885.12,12,17,17.8,11.8,209,0.8427,0.127,4.73,0.496,0.288,-0.0525,0.947,18597.96,0.1327,1
syn_00303,24908.27,15935.77,0.6398,9963.31,9,9,11.7,7.6,89,0.7942,0.2163,4.43,0.321,0.3,-0.0677,0.932,11250.43,0.3058,1
syn_00304,42979.26,12524.01,0.2914,24193.25,12,15,20.4,10.1,206,0.8949,0.1091,4.55,0.687,0.379,-0.0829,0.917,21639.19,0.1976,1
syn_00305,21176.3,14131.92,0.6673,8470.52,7,7,13.2,9.2,122,0.6929,0.2338,4.15,0.361,0.382,-0.2882,0.712,12539.48,0.2127,1
syn_00306,43394.93,18012.46,0.4151,17357.97,12,19,20.0,11.0,221,0.8848,0.0662,4.72,0.457,0.318,-0.1225,0.877,18957.12,0.1375,1
syn_00307,26305.45,10737.96,0.4082,10522.18,6,6,15.2,10.1,153,0.6809,0.2304,4.17,0.429,0.34,-0.138,0.862,12440.77,0.2728,1
syn_00308,20660.15,14152.17,0.685,8264.06,10,10,14.8,10.6,156,0.7397,0.1944,4.12,0.526,0.35,-0.1322,0.868,11145.02,0.2472,1
syn_00309,67750.22,14618.78,0.2158,45822.05,12,29,27.1,21.3,577,0.9734,0.0396,4.79,0.508,0.249,0.0833,1.083,32486.65,0.1271,0
syn_00310,29699.33,9125.09,0.3072,16011.68,10,10,20.6,11.6,239,0.8477,0.1102,4.59,0.595,0.209,0.0646,1.065,14835.57,0.3211,1
syn_00311,77457.15,6326.73,0.0817,67967.05,12,28,25.9,19.7,508,0.954,0.0143,4.97,0.342,0.409,0.0536,1.054,42808.87,0.1101,0
syn_00312,64157.17,12037.46,0.1876,46100.97,12,23,22.4,18.2,408,0.9283,0.0118,4.76,0.638,0.266,0.1168,1.117,37914.94,0.0633,0
syn_00313,62370.51,10033.28,0.1609,47320.59,12,19,26.0,16.0,415,0.9421,0.0153,4.83,0.552,0.314,-0.0301,0.97,25368.9,0.1587,0
syn_00314,57021.39,7100.62,0.1245,46370.46,12,40,28.5,13.5,384,0.954,0.0556,4.89,0.524,0.329,0.0593,1.059,30298.02,0.092,0
syn_00315,78837.93,10467.95,0.1328,63136.01,12,18,26.2,13.7,359,0.9678,0.0566,4.88,0.66,0.356,-0.0248,0.975,35219.31,0.1045,0
syn_00316,54457.44,11285.53,0.2072,37529.15,12,27,27.3,19.1,521,0.9411,0.0192,4.92,0.43,0.317,0.0448,1.045,25958.53,0.0924,0
syn_00317,54691.12,5373.37,0.0982,46631.06,12,47,23.4,19.9,466,0.9498,0.0383,4.75,0.632,0.233,-0.0431,0.957,23881.91,0.1282,0
syn_00318,27237.35,16247.55,0.5965,10894.94,11,11,11.9,10.6,126,0.6968,0.2098,4.39,0.595,0.216,-0.1204,0.88,15226.75,0.3358,1
syn_00319,57743.69,12565.75,0.2176,38895.06,12,26,26.5,19.5,515,0.9884,0.0289,4.93,0.543,0.311,0.0369,1.037,32559.85,0.1875,0
syn_00320,29169.16,8166.95,0.28,16918.73,11,11,19.3,10.0,193,0.8555,0.096,4.51,0.566,0.305,-0.0158,0.984,16616.25,0.319,1
syn_00321,38092.75,8436.42,0.2215,25438.11,12,14,20.8,13.0,270,0.8238,0.0931,4.74,0.646,0.314,-0.0532,0.947,15923.3,0.1841,0
syn_00322,78934.6,14019.04,0.1776,57906.03,12,29,22.6,20.8,468,0.9536,0.0134,4.88,0.523,0.214,0.0334,1.033,44140.31,0.1381,0
syn_00323,18781.4,9958.09,0.5302,7512.56,8,8,15.9,6.8,108,0.6828,0.1671,4.23,0.437,0.447,-0.116,0.884,10414.35,0.3652,1
syn_00324,76516.48,11052.79,0.1444,59937.3,12,23,27.0,21.9,589,0.9235,0.0148,4.92,0.61,0.234,0.0064,1.006,45307.52,0.0609,0
syn_00325,61707.26,5170.76,0.0838,53951.12,12,36,27.5,13.1,359,0.9733,0.0547,4.85,0.685,0.327,0.0571,1.057,32220.96,0.1182,0
syn_00326,78683.9,7867.92,0.1,66882.02,12,26,26.1,15.5,405,0.9395,0.0302,4.98,0.476,0.328,-0.039,0.961,45910.92,0.1043,0
syn_00327,50782.94,6218.41,0.1225,41455.33,12,27,28.8,21.5,618,0.9434,0.0385,4.96,0.403,0.312,-0.0488,0.951,20837.57,0.2027,1
syn_00328,47908.43,13294.7,0.2775,27966.39,12,19,19.8,12.2,241,0.8606,0.0752,4.74,0.518,0.374,0.0463,1.046,22964.95,0.1459,1
syn_00329,67562.93,8914.0,0.1319,54191.93,12,47,27.4,14.5,398,0.9469,0.0273,4.85,0.395,0.256,0.1064,1.106,29808.57,0.1089,0
syn_00330,48290.79,8246.21,0.1708,35921.46,12,25,25.6,17.0,435,0.9877,0.0386,4.95,0.587,0.293,-0.0221,0.978,20591.39,0.1682,0
syn_00331,60623.34,12208.84,0.2014,42310.08,12,31,23.7,21.7,514,0.9871,0.0224,4.83,0.409,0.384,0.1291,1.129,30997.45,0.193,0
